Time	Open	High	Low	Close	Volume	Spread
2025-05-29 12:00:00	145.082	145.082	144.053	144.093	80546	6
2025-05-29 16:00:00	144.092	144.256	143.959	144.138	35991	6
2025-05-29 20:00:00	144.133	144.241	143.741	143.751	14673	7
2025-05-30 00:00:00	143.751	144.037	143.437	143.858	46127	8
2025-05-30 04:00:00	143.857	144.158	143.694	144.025	41996	5
2025-05-30 08:00:00	144.025	144.223	143.784	143.846	45878	6
2025-05-30 12:00:00	143.848	144.442	143.467	144.181	89451	6
2025-05-30 16:00:00	144.181	144.186	143.79	143.875	38595	6
2025-05-30 20:00:00	143.874	144.085	143.867	144.006	5032	4
2025-06-01 20:00:00	143.795	143.986	143.716	143.792	7739	132
2025-06-02 00:00:00	143.798	143.798	143.325	143.519	38244	6
2025-06-02 04:00:00	143.519	143.612	142.825	142.899	44317	6
2025-06-02 08:00:00	142.899	142.973	142.621	142.755	52606	5
2025-06-02 12:00:00	142.755	143.071	142.538	142.773	70768	5
2025-06-02 16:00:00	142.772	143.001	142.669	142.708	26493	4
2025-06-02 20:00:00	142.708	142.742	142.378	142.425	13893	5
2025-06-03 00:00:00	142.425	143.267	142.423	143.157	36846	8
2025-06-03 04:00:00	143.157	143.216	142.606	142.827	35312	6
2025-06-03 08:00:00	142.827	143.16	142.673	143.081	36151	6
2025-06-03 12:00:00	143.08	143.99	143.048	143.94	57241	5
2025-06-03 16:00:00	143.938	144.107	143.838	144.071	22405	5
2025-06-03 20:00:00	144.072	144.076	143.786	143.818	8810	6
2025-06-04 00:00:00	143.818	144.284	143.669	144.058	35282	7
2025-06-04 04:00:00	144.056	144.392	143.794	144.086	34719	5
2025-06-04 08:00:00	144.088	144.314	143.844	144.269	30019	5
2025-06-04 12:00:00	144.27	144.272	142.913	142.917	70707	5
2025-06-04 16:00:00	142.917	142.924	142.603	142.882	23423	5
2025-06-04 20:00:00	142.882	142.897	142.53	142.724	9978	5
2025-06-05 00:00:00	142.724	143.025	142.569	142.991	41505	8
2025-06-05 04:00:00	142.993	143.392	142.899	143.345	33150	6
2025-06-05 08:00:00	143.346	143.403	143.029	143.268	28171	5
2025-06-05 12:00:00	143.268	143.971	142.772	143.863	87738	5
2025-06-05 16:00:00	143.861	143.975	143.471	143.685	36227	5
2025-06-05 20:00:00	143.685	143.779	143.308	143.553	12423	6
2025-06-06 00:00:00	143.554	143.899	143.527	143.757	26867	6
2025-06-06 04:00:00	143.756	144.137	143.732	143.907	28043	6
2025-06-06 08:00:00	143.908	144.189	143.879	144.154	27786	5
2025-06-06 12:00:00	144.155	145.086	144.077	144.876	94394	4
2025-06-06 16:00:00	144.878	144.981	144.77	144.786	25582	6
2025-06-06 20:00:00	144.785	144.887	144.781	144.816	2299	7
2025-06-08 20:00:00	144.807	144.809	144.6	144.692	5284	161
2025-06-09 00:00:00	144.69	144.947	144.346	144.492	28392	8
2025-06-09 04:00:00	144.491	144.494	144.101	144.143	25886	6
2025-06-09 08:00:00	144.143	144.527	143.974	144.489	29357	6
2025-06-09 12:00:00	144.492	144.771	144.345	144.371	45464	5
2025-06-09 16:00:00	144.368	144.597	144.365	144.56	14381	3
2025-06-09 20:00:00	144.563	144.649	144.446	144.563	7188	6
2025-06-10 00:00:00	144.564	145.287	144.402	144.827	32917	5
2025-06-10 04:00:00	144.827	144.949	144.425	144.741	35216	7
2025-06-10 08:00:00	144.743	144.771	144.481	144.584	20174	4
2025-06-10 12:00:00	144.584	144.947	144.442	144.913	30884	4
2025-06-10 16:00:00	144.911	145.042	144.78	144.902	14265	5
2025-06-10 20:00:00	144.901	145.163	144.796	144.84	12396	7
2025-06-11 00:00:00	144.836	145.15	144.651	145.004	26294	8
2025-06-11 04:00:00	145.008	145.244	144.889	145.121	23328	4
2025-06-11 08:00:00	145.122	145.335	144.921	145.281	22455	4
2025-06-11 12:00:00	145.28	145.463	144.321	144.487	55121	3
2025-06-11 16:00:00	144.489	144.652	144.329	144.63	24482	6
2025-06-11 20:00:00	144.629	144.691	144.116	144.181	13382	5
2025-06-12 00:00:00	144.18	144.344	143.724	143.894	33339	8
2025-06-12 04:00:00	143.896	144.139	143.633	143.878	26980	5
2025-06-12 08:00:00	143.878	143.942	143.401	143.619	35759	4
2025-06-12 12:00:00	143.617	143.903	143.183	143.647	52177	3
2025-06-12 16:00:00	143.647	143.737	143.471	143.574	20553	4
2025-06-12 20:00:00	143.574	143.595	143.074	143.094	10667	8
2025-06-13 00:00:00	143.094	143.744	142.79	143.495	67686	7
2025-06-13 04:00:00	143.495	143.872	143.377	143.796	46166	5
2025-06-13 08:00:00	143.798	144.444	143.665	144.129	39260	5
2025-06-13 12:00:00	144.126	144.481	143.954	144.044	49142	3
2025-06-13 16:00:00	144.043	144.196	143.85	143.934	28193	5
2025-06-13 20:00:00	143.932	144.149	143.923	144.038	6061	8
2025-06-15 20:00:00	143.946	144.749	143.86	144.568	16271	157
2025-06-16 00:00:00	144.568	144.603	144.157	144.478	29167	7
2025-06-16 04:00:00	144.481	144.481	143.972	144.181	29202	6
2025-06-16 08:00:00	144.182	144.35	143.975	144.115	21973	6
2025-06-16 12:00:00	144.114	144.282	143.651	144.133	43248	4
2025-06-16 16:00:00	144.132	144.875	144.087	144.859	19285	4
2025-06-16 20:00:00	144.86	144.864	144.571	144.682	13461	5
2025-06-17 00:00:00	144.682	145.111	144.615	144.657	33704	8
2025-06-17 04:00:00	144.657	145.022	144.402	144.528	31503	6
2025-06-17 08:00:00	144.528	144.942	144.468	144.613	29101	4
2025-06-17 12:00:00	144.613	145.289	144.383	145.04	41202	3
2025-06-17 16:00:00	145.039	145.38	144.904	145.211	31006	5
2025-06-17 20:00:00	145.213	145.432	145.107	145.382	10865	6
2025-06-18 00:00:00	145.384	145.44	145.041	145.069	26685	7
2025-06-18 04:00:00	145.069	145.111	144.853	144.955	23721	5
2025-06-18 08:00:00	144.957	145.128	144.801	144.846	20777	4
2025-06-18 12:00:00	144.844	144.965	144.551	144.578	39196	5
2025-06-18 16:00:00	144.578	145.224	144.327	145.12	53996	5
2025-06-18 20:00:00	145.124	145.187	144.894	144.953	12614	6
2025-06-19 00:00:00	144.953	145.22	144.734	145.072	27811	6
2025-06-19 04:00:00	145.067	145.402	145.023	145.385	26184	4
2025-06-19 08:00:00	145.389	145.77	145.248	145.669	26007	4
2025-06-19 12:00:00	145.67	145.757	145.349	145.634	25772	5
2025-06-19 16:00:00	145.634	145.733	145.343	145.434	11219	5
2025-06-19 20:00:00	145.434	145.56	145.195	145.232	13307	7
2025-06-20 00:00:00	145.228	145.364	145.12	145.275	24663	6
2025-06-20 04:00:00	145.277	145.485	145.243	145.41	20033	4
2025-06-20 08:00:00	145.412	145.614	145.251	145.59	19331	4
2025-06-20 12:00:00	145.593	145.956	145.45	145.925	36660	5
2025-06-20 16:00:00	145.926	146.193	145.778	146.177	17385	4
2025-06-20 20:00:00	146.177	146.214	146.054	146.054	3667	5
2025-06-22 20:00:00	146.671	146.671	146.207	146.211	12443	68
2025-06-23 00:00:00	146.21	146.764	146.143	146.697	29462	7
2025-06-23 04:00:00	146.698	147.396	146.698	147.333	31121	4
2025-06-23 08:00:00	147.33	148.025	147.326	147.591	30205	3
2025-06-23 12:00:00	147.591	147.634	146.332	146.468	55854	3
2025-06-23 16:00:00	146.467	146.539	146.009	146.144	43128	4
2025-06-23 20:00:00	146.142	146.172	145.696	145.92	20101	4
2025-06-24 00:00:00	145.92	145.937	145.286	145.415	37201	6
2025-06-24 04:00:00	145.414	145.514	144.994	145.316	33457	5
2025-06-24 08:00:00	145.316	145.332	144.85	144.963	29338	6
2025-06-24 12:00:00	144.967	145.192	144.512	144.9	48780	4
2025-06-24 16:00:00	144.902	144.963	144.559	144.771	20055	4
2025-06-24 20:00:00	144.77	144.973	144.737	144.933	8353	6
2025-06-25 00:00:00	144.934	145.045	144.606	144.972	25694	6
2025-06-25 04:00:00	144.973	145.371	144.864	145.311	20394	4
2025-06-25 08:00:00	145.313	145.798	145.238	145.748	20004	4
2025-06-25 12:00:00	145.75	145.949	145.525	145.594	35760	6
2025-06-25 16:00:00	145.595	145.603	145.099	145.238	17659	4
2025-06-25 20:00:00	145.239	145.331	144.874	144.912	10971	4
2025-06-26 00:00:00	144.911	144.942	144.567	144.784	24730	6
2025-06-26 04:00:00	144.782	144.965	143.93	144.064	29564	6
2025-06-26 08:00:00	144.063	144.444	143.75	144.389	29800	4
2025-06-26 12:00:00	144.391	144.537	144.122	144.339	50575	4
2025-06-26 16:00:00	144.339	144.417	144.054	144.369	22017	2
2025-06-26 20:00:00	144.371	144.741	144.259	144.673	11168	6
2025-06-27 00:00:00	144.666	144.807	144.193	144.456	27879	6
2025-06-27 04:00:00	144.455	144.591	144.176	144.482	24220	4
2025-06-27 08:00:00	144.48	144.68	144.259	144.492	22282	4
2025-06-27 12:00:00	144.491	144.945	144.362	144.735	51350	4
2025-06-27 16:00:00	144.738	144.903	144.54	144.749	27485	3
2025-06-27 20:00:00	144.75	144.76	144.614	144.614	4686	5
2025-06-29 20:00:00	144.3	144.663	144.298	144.503	10480	93
2025-06-30 00:00:00	144.5	144.762	144.087	144.217	26830	8
2025-06-30 04:00:00	144.218	144.234	143.779	144.123	28508	5
2025-06-30 08:00:00	144.128	144.342	144.014	144.331	21178	4
2025-06-30 12:00:00	144.33	144.509	144.153	144.166	43999	4
2025-06-30 16:00:00	144.162	144.387	143.992	144.035	24935	5
2025-06-30 20:00:00	144.032	144.054	143.774	143.805	10210	5
2025-07-01 00:00:00	143.806	143.89	143.437	143.879	25782	6
2025-07-01 04:00:00	143.88	143.933	143.067	143.069	25031	3
2025-07-01 08:00:00	143.073	143.166	142.704	142.735	34458	4
2025-07-01 12:00:00	142.739	143.666	142.679	143.578	49817	3
2025-07-01 16:00:00	143.578	143.802	143.575	143.77	25089	4
2025-07-01 20:00:00	143.771	143.771	143.34	143.371	8859	5
2025-07-02 00:00:00	143.372	143.746	143.319	143.528	25367	6
2025-07-02 04:00:00	143.526	144.05	143.459	143.899	24188	3
2025-07-02 08:00:00	143.898	144.244	143.777	144.183	23729	4
2025-07-02 12:00:00	144.183	144.213	143.482	143.76	54129	3
2025-07-02 16:00:00	143.759	143.807	143.572	143.615	15935	4
2025-07-02 20:00:00	143.615	143.7	143.479	143.519	7257	9
2025-07-03 00:00:00	143.519	143.879	143.443	143.848	20171	6
2025-07-03 04:00:00	143.849	143.931	143.67	143.859	16418	4
2025-07-03 08:00:00	143.861	143.896	143.737	143.863	15773	3
2025-07-03 12:00:00	143.863	145.232	143.725	144.968	67583	4
2025-07-03 16:00:00	144.967	145.212	144.946	145.035	10004	6
2025-07-03 20:00:00	145.042	145.084	144.683	144.707	8257	5
2025-07-04 00:00:00	144.707	144.79	144.46	144.521	17028	7
2025-07-04 04:00:00	144.522	144.526	144.181	144.408	22516	5
2025-07-04 08:00:00	144.407	144.416	144.276	144.393	19655	5
2025-07-04 12:00:00	144.392	144.568	144.355	144.531	30023	5
2025-07-04 16:00:00	144.531	144.58	144.437	144.566	30695	6
2025-07-04 20:00:00	144.566	144.58	144.404	144.417	15488	11
2025-07-06 20:00:00	144.376	144.632	144.314	144.487	5370	187
2025-07-07 00:00:00	144.487	144.847	144.223	144.833	22845	5
2025-07-07 04:00:00	144.83	145.199	144.782	145.197	23010	4
2025-07-07 08:00:00	145.197	145.53	145.111	145.492	22891	5
2025-07-07 12:00:00	145.493	145.892	145.478	145.869	27110	4
2025-07-07 16:00:00	145.867	146.239	145.735	146.055	33503	3
2025-07-07 20:00:00	146.055	146.155	145.837	145.879	11825	5
2025-07-08 00:00:00	145.878	146.441	145.83	146.072	30305	7
2025-07-08 04:00:00	146.071	146.28	145.88	146.038	24925	3
2025-07-08 08:00:00	146.039	146.649	146.033	146.587	27537	4
2025-07-08 12:00:00	146.588	146.976	146.459	146.814	33308	3
2025-07-08 16:00:00	146.813	146.862	146.614	146.622	27104	3
2025-07-08 20:00:00	146.624	146.875	146.509	146.868	11692	4
2025-07-09 00:00:00	146.866	147.182	146.73	147.103	25644	5
2025-07-09 04:00:00	147.103	147.147	146.682	146.841	19908	3
2025-07-09 08:00:00	146.843	146.868	146.54	146.765	21428	4
2025-07-09 12:00:00	146.766	146.766	146.269	146.531	36463	4
2025-07-09 16:00:00	146.53	146.53	146.251	146.314	17413	4
2025-07-09 20:00:00	146.313	146.485	146.07	146.105	9016	7
2025-07-10 00:00:00	146.103	146.256	145.753	146.254	24353	5
2025-07-10 04:00:00	146.257	146.463	146.065	146.278	19862	4
2025-07-10 08:00:00	146.277	146.409	146.083	146.25	17838	5
2025-07-10 12:00:00	146.25	146.786	146.207	146.465	36960	3
2025-07-10 16:00:00	146.463	146.509	146.167	146.238	16230	5
2025-07-10 20:00:00	146.237	146.297	146.136	146.278	6777	5
2025-07-11 00:00:00	146.276	147.04	146.245	146.95	28428	3
2025-07-11 04:00:00	146.949	147.184	146.721	146.851	22930	5
2025-07-11 08:00:00	146.85	147.082	146.752	147.022	22987	5
2025-07-11 12:00:00	147.021	147.52	146.786	147.291	32788	6
2025-07-11 16:00:00	147.289	147.478	147.253	147.374	14537	4
2025-07-11 20:00:00	147.372	147.468	147.344	147.379	2664	5
2025-07-13 20:00:00	147.135	147.568	147.135	147.293	8815	101
2025-07-14 00:00:00	147.292	147.383	146.849	147.302	25869	5
2025-07-14 04:00:00	147.302	147.484	147.2	147.369	23389	4
2025-07-14 08:00:00	147.37	147.464	147.152	147.411	20238	4
2025-07-14 12:00:00	147.413	147.701	147.218	147.69	33143	3
2025-07-14 16:00:00	147.692	147.766	147.659	147.723	14661	3
2025-07-14 20:00:00	147.723	147.887	147.659	147.783	5935	3
2025-07-15 00:00:00	147.782	147.82	147.554	147.672	16699	8
2025-07-15 04:00:00	147.669	147.786	147.552	147.733	15253	4
2025-07-15 08:00:00	147.736	147.947	147.61	147.915	15392	3
2025-07-15 12:00:00	147.914	149.019	147.647	148.757	50827	5
2025-07-15 16:00:00	148.757	148.995	148.714	148.846	25699	3
2025-07-15 20:00:00	148.847	148.938	148.725	148.778	10489	4
2025-07-16 00:00:00	148.781	149.088	148.701	149.039	19254	6
2025-07-16 04:00:00	149.036	149.184	148.616	148.883	23771	5
2025-07-16 08:00:00	148.885	148.899	148.623	148.763	17248	4
2025-07-16 12:00:00	148.764	148.927	146.908	148.106	81167	4
2025-07-16 16:00:00	148.11	148.375	147.485	147.844	41457	9
2025-07-16 20:00:00	147.845	148.07	147.701	147.994	11127	5
2025-07-17 00:00:00	147.995	148.659	147.982	148.545	22717	4
2025-07-17 04:00:00	148.546	148.804	148.367	148.721	23010	6
2025-07-17 08:00:00	148.72	148.834	148.52	148.765	32779	4
2025-07-17 12:00:00	148.766	149.087	148.379	148.552	50935	3
2025-07-17 16:00:00	148.551	148.753	148.471	148.585	23012	4
2025-07-17 20:00:00	148.584	148.619	148.285	148.443	11673	4
2025-07-18 00:00:00	148.443	148.67	148.33	148.665	35061	4
2025-07-18 04:00:00	148.664	148.882	148.616	148.777	23940	6
2025-07-18 08:00:00	148.778	148.778	148.454	148.503	22738	5
2025-07-18 12:00:00	148.504	148.563	148.185	148.551	37451	3
2025-07-18 16:00:00	148.554	148.807	148.51	148.744	17818	3
2025-07-18 20:00:00	148.744	148.846	148.694	148.749	3887	3
2025-07-20 20:00:00	147.902	148.662	147.894	148.453	9503	65
2025-07-21 00:00:00	148.453	148.559	148.24	148.461	19761	5
2025-07-21 04:00:00	148.462	148.522	147.773	148.101	24331	5
2025-07-21 08:00:00	148.1	148.132	147.505	147.545	19879	4
2025-07-21 12:00:00	147.546	147.723	147.257	147.269	50075	6
2025-07-21 16:00:00	147.268	147.381	147.084	147.358	14899	4
2025-07-21 20:00:00	147.358	147.495	147.197	147.398	6055	7
2025-07-22 00:00:00	147.399	147.712	147.393	147.574	17840	4
2025-07-22 04:00:00	147.574	147.947	147.537	147.705	16661	3
2025-07-22 08:00:00	147.706	147.763	147.156	147.196	19316	5
2025-07-22 12:00:00	147.198	147.254	146.324	146.368	42332	5
2025-07-22 16:00:00	146.367	146.603	146.309	146.561	15964	3
2025-07-22 20:00:00	146.562	146.941	146.245	146.761	14849	6
2025-07-23 00:00:00	146.755	147.203	146.197	146.924	41018	6
2025-07-23 04:00:00	146.922	147.215	146.595	146.751	26790	4
2025-07-23 08:00:00	146.749	146.903	146.107	146.207	22043	5
2025-07-23 12:00:00	146.205	146.729	146.162	146.548	36113	4
2025-07-23 16:00:00	146.548	146.623	146.371	146.528	23189	4
2025-07-23 20:00:00	146.527	146.532	146.24	146.346	7876	6
2025-07-24 00:00:00	146.35	146.49	145.853	146.008	28717	4
2025-07-24 04:00:00	146.009	146.46	145.93	146.417	24933	5
2025-07-24 08:00:00	146.416	146.658	146.308	146.482	20636	5
2025-07-24 12:00:00	146.483	146.943	146.355	146.926	43264	4
2025-07-24 16:00:00	146.927	146.967	146.752	146.934	21497	5
2025-07-24 20:00:00	146.933	147.231	146.884	147.007	9982	5
2025-07-25 00:00:00	147.009	147.493	146.989	147.214	25726	5
2025-07-25 04:00:00	147.215	147.413	146.808	147.376	24047	3
2025-07-25 08:00:00	147.376	147.939	147.359	147.678	24445	5
2025-07-25 12:00:00	147.677	147.935	147.527	147.783	41994	4
2025-07-25 16:00:00	147.783	147.835	147.53	147.615	12355	4
2025-07-25 20:00:00	147.613	147.689	147.612	147.612	1871	6
2025-07-27 20:00:00	147.694	147.875	147.617	147.782	5674	90
2025-07-28 00:00:00	147.781	148.019	147.518	147.712	25986	6
2025-07-28 04:00:00	147.712	148.337	147.622	148.289	26411	5
2025-07-28 08:00:00	148.292	148.445	148.074	148.14	28707	5
2025-07-28 12:00:00	148.141	148.491	147.938	148.456	38555	5
2025-07-28 16:00:00	148.457	148.575	148.391	148.549	13813	3
2025-07-28 20:00:00	148.547	148.636	148.38	148.457	6276	4
2025-07-29 00:00:00	148.459	148.709	148.288	148.357	22425	4
2025-07-29 04:00:00	148.355	148.747	148.156	148.576	25316	4
2025-07-29 08:00:00	148.58	148.756	148.354	148.715	21785	3
2025-07-29 12:00:00	148.717	148.806	148.35	148.574	37969	4
2025-07-29 16:00:00	148.575	148.603	148.333	148.499	21136	4
2025-07-29 20:00:00	148.501	148.525	148.381	148.424	4304	7
2025-07-30 00:00:00	148.426	148.449	147.845	147.971	26873	5
2025-07-30 04:00:00	147.971	148.17	147.802	148.082	26061	6
2025-07-30 08:00:00	148.085	148.358	147.854	148.309	27835	4
2025-07-30 12:00:00	148.309	149.113	148.262	149.076	52150	5
2025-07-30 16:00:00	149.076	149.438	148.52	149.412	51047	4
2025-07-30 20:00:00	149.414	149.532	149.207	149.225	12041	4
2025-07-31 00:00:00	149.223	149.393	148.585	148.746	26128	7
2025-07-31 04:00:00	148.749	149.722	148.682	149.396	34843	4
2025-07-31 08:00:00	149.395	150.1	149.3	149.877	32409	6
2025-07-31 12:00:00	149.873	150.632	149.812	150.601	48616	3
2025-07-31 16:00:00	150.604	150.798	150.557	150.794	28763	5
2025-07-31 20:00:00	150.796	150.878	150.639	150.81	12102	5
2025-08-01 00:00:00	150.807	150.916	150.551	150.585	27056	4
2025-08-01 04:00:00	150.585	150.66	150.414	150.537	18875	6
2025-08-01 08:00:00	150.532	150.629	150.281	150.519	31954	3
2025-08-01 12:00:00	150.519	150.596	147.482	148.056	133841	3
2025-08-01 16:00:00	148.056	148.109	147.323	147.438	49951	3
2025-08-01 20:00:00	147.436	147.457	147.29	147.375	6079	6
2025-08-03 20:00:00	147.24	147.383	147.056	147.345	7960	47
2025-08-04 00:00:00	147.347	147.905	147.27	147.691	25784	6
2025-08-04 04:00:00	147.693	148.044	147.531	147.881	24938	3
2025-08-04 08:00:00	147.881	148.087	147.341	147.341	25342	6
2025-08-04 12:00:00	147.343	147.438	146.864	147.097	41893	4
2025-08-04 16:00:00	147.097	147.215	146.907	147.028	17410	3
2025-08-04 20:00:00	147.027	147.111	146.693	146.791	8925	8
2025-08-05 00:00:00	146.789	147.259	146.617	147.216	21512	5
2025-08-05 04:00:00	147.215	147.487	147.002	147.387	22521	5
2025-08-05 08:00:00	147.388	147.774	147.334	147.631	21289	4
2025-08-05 12:00:00	147.631	147.834	147.304	147.494	49455	3
2025-08-05 16:00:00	147.493	147.704	147.428	147.607	18263	4
2025-08-05 20:00:00	147.608	147.643	147.498	147.526	7523	5
2025-08-06 00:00:00	147.524	147.748	147.335	147.399	17794	5
2025-08-06 04:00:00	147.4	147.692	147.304	147.563	17790	4
2025-08-06 08:00:00	147.561	147.885	147.44	147.537	21453	5
2025-08-06 12:00:00	147.538	147.658	147.211	147.256	39325	4
2025-08-06 16:00:00	147.256	147.419	146.974	147.178	19379	6
2025-08-06 20:00:00	147.183	147.634	147.152	147.197	10827	4
2025-08-07 00:00:00	147.192	147.711	147.168	147.509	22105	7
2025-08-07 04:00:00	147.51	147.531	146.691	146.804	24115	8
2025-08-07 08:00:00	146.805	147.493	146.779	147.311	29636	3
2025-08-07 12:00:00	147.312	147.584	147.021	147.365	48805	4
2025-08-07 16:00:00	147.363	147.567	146.943	147.08	21872	6
2025-08-07 20:00:00	147.08	147.151	146.759	146.801	12597	6
2025-08-08 00:00:00	146.797	147.373	146.718	147.191	18606	5
2025-08-08 04:00:00	147.188	147.451	147.114	147.323	19269	3
2025-08-08 08:00:00	147.322	147.848	147.159	147.812	26073	4
2025-08-08 12:00:00	147.814	147.901	147.633	147.706	33603	4
2025-08-08 16:00:00	147.707	147.834	147.629	147.753	19356	4
2025-08-08 20:00:00	147.753	147.803	147.665	147.667	4011	6
2025-08-10 20:00:00	147.47	147.787	147.466	147.655	3772	190
2025-08-11 00:00:00	147.654	147.74	147.429	147.477	13503	5
2025-08-11 04:00:00	147.479	147.662	147.356	147.388	15268	6
2025-08-11 08:00:00	147.387	147.945	147.349	147.866	19259	4
2025-08-11 12:00:00	147.866	148.112	147.785	147.995	30304	5
2025-08-11 16:00:00	147.996	148.238	147.911	148.23	13591	5
2025-08-11 20:00:00	148.23	148.25	147.907	148.149	5169	3
2025-08-12 00:00:00	148.155	148.443	148.128	148.415	16080	5
2025-08-12 04:00:00	148.415	148.444	148.147	148.264	22533	6
2025-08-12 08:00:00	148.263	148.493	148.261	148.443	17561	3
2025-08-12 12:00:00	148.44	148.517	147.577	147.804	71133	4
2025-08-12 16:00:00	147.804	147.86	147.657	147.757	47046	5
2025-08-12 20:00:00	147.757	147.875	147.633	147.774	6603	2
2025-08-13 00:00:00	147.767	148.168	147.7	148.001	21023	4
2025-08-13 04:00:00	148.002	148.099	147.4	147.528	18524	3
2025-08-13 08:00:00	147.529	147.565	147.177	147.281	22959	4
2025-08-13 12:00:00	147.279	147.491	147.087	147.247	32747	4
2025-08-13 16:00:00	147.247	147.511	147.214	147.442	12552	5
2025-08-13 20:00:00	147.445	147.456	147.112	147.121	5039	6
2025-08-14 00:00:00	147.119	147.119	146.374	146.548	27060	5
2025-08-14 04:00:00	146.549	146.584	146.213	146.549	29170	3
2025-08-14 08:00:00	146.551	146.67	146.423	146.495	19456	4
2025-08-14 12:00:00	146.49	147.803	146.425	147.691	54230	3
2025-08-14 16:00:00	147.69	147.962	147.687	147.777	16245	4
2025-08-14 20:00:00	147.775	147.866	147.66	147.682	6176	5
2025-08-15 00:00:00	147.683	147.726	147.177	147.223	17386	6
2025-08-15 04:00:00	147.226	147.232	146.979	147.005	15081	6
2025-08-15 08:00:00	147.006	147.054	146.756	146.984	16842	3
2025-08-15 12:00:00	146.984	147.275	146.736	147.005	41689	6
2025-08-15 16:00:00	147.005	147.33	147.001	147.237	12890	4
2025-08-15 20:00:00	147.239	147.253	147.138	147.177	3842	7
2025-08-17 20:00:00	147.152	147.383	147.08	147.232	3413	101
2025-08-18 00:00:00	147.229	147.582	147.223	147.385	16843	4
2025-08-18 04:00:00	147.386	147.506	147.118	147.453	22231	5
2025-08-18 08:00:00	147.454	147.571	147.252	147.55	17780	4
2025-08-18 12:00:00	147.549	147.984	147.515	147.758	25568	7
2025-08-18 16:00:00	147.759	147.884	147.66	147.825	9766	4
2025-08-18 20:00:00	147.821	147.98	147.639	147.918	5631	3
2025-08-19 00:00:00	147.918	148.112	147.622	147.828	19985	5
2025-08-19 04:00:00	147.831	147.875	147.531	147.703	18200	5
2025-08-19 08:00:00	147.705	147.82	147.601	147.708	14831	4
2025-08-19 12:00:00	147.707	147.901	147.551	147.725	27749	5
2025-08-19 16:00:00	147.723	147.723	147.446	147.582	22443	5
2025-08-19 20:00:00	147.584	147.755	147.453	147.739	12471	4
2025-08-20 00:00:00	147.742	147.813	147.423	147.529	20607	6
2025-08-20 04:00:00	147.532	147.694	147.141	147.626	21783	6
2025-08-20 08:00:00	147.627	147.646	147.368	147.538	13123	3
2025-08-20 12:00:00	147.537	147.538	146.87	147.194	35143	4
2025-08-20 16:00:00	147.192	147.354	147.006	147.342	12700	4
2025-08-20 20:00:00	147.343	147.49	147.199	147.3	5988	5
2025-08-21 00:00:00	147.301	147.507	147.254	147.418	18391	7
2025-08-21 04:00:00	147.419	147.639	147.341	147.595	15937	3
2025-08-21 08:00:00	147.594	147.933	147.481	147.924	16651	3
2025-08-21 12:00:00	147.923	148.4	147.581	148.356	40597	5
2025-08-21 16:00:00	148.361	148.405	148.169	148.376	14239	3
2025-08-21 20:00:00	148.378	148.454	148.191	148.384	7405	6
2025-08-22 00:00:00	148.385	148.716	148.282	148.677	16159	4
2025-08-22 04:00:00	148.675	148.777	148.411	148.601	16276	4
2025-08-22 08:00:00	148.602	148.739	148.545	148.706	13525	5
2025-08-22 12:00:00	148.706	148.721	146.572	146.827	58786	5
2025-08-22 16:00:00	146.826	147.001	146.578	146.962	27841	5
2025-08-22 20:00:00	146.96	146.987	146.875	146.875	2279	3
2025-08-24 20:00:00	146.829	147.3	146.758	147.265	6489	178
2025-08-25 00:00:00	147.265	147.526	147.246	147.34	21181	6
2025-08-25 04:00:00	147.341	147.375	147.097	147.337	13084	3
2025-08-25 08:00:00	147.339	147.447	147.223	147.32	10565	4
2025-08-25 12:00:00	147.318	147.67	147.289	147.612	26787	6
2025-08-25 16:00:00	147.614	147.936	147.501	147.82	19122	4
2025-08-25 20:00:00	147.818	147.854	147.616	147.815	8368	6
2025-08-26 00:00:00	147.81	147.876	146.984	147.796	41443	4
2025-08-26 04:00:00	147.797	147.907	147.635	147.695	23919	4
2025-08-26 08:00:00	147.695	147.699	147.399	147.463	22999	4
2025-08-26 12:00:00	147.461	147.721	147.293	147.315	30850	3
2025-08-26 16:00:00	147.314	147.542	147.098	147.431	28189	6
2025-08-26 20:00:00	147.434	147.507	147.235	147.474	7343	4
2025-08-27 00:00:00	147.475	147.849	147.401	147.83	18007	4
2025-08-27 04:00:00	147.829	147.969	147.654	147.758	22797	4
2025-08-27 08:00:00	147.758	148.183	147.741	148.142	23819	3
2025-08-27 12:00:00	148.143	148.146	147.691	147.749	33375	4
2025-08-27 16:00:00	147.749	147.752	147.293	147.474	26808	3
2025-08-27 20:00:00	147.473	147.516	147.203	147.336	11635	7
2025-08-28 00:00:00	147.335	147.489	147.079	147.094	21278	5
2025-08-28 04:00:00	147.093	147.403	146.999	147.167	22641	5
2025-08-28 08:00:00	147.17	147.368	146.808	146.928	24912	3
2025-08-28 12:00:00	146.925	147.23	146.854	146.993	36000	3
2025-08-28 16:00:00	146.992	146.996	146.66	146.918	15042	4
2025-08-28 20:00:00	146.918	147.079	146.745	146.831	9356	3
2025-08-29 00:00:00	146.831	147.114	146.763	146.986	20796	4
2025-08-29 04:00:00	146.988	147.196	146.901	147.002	16615	5
2025-08-29 08:00:00	147.002	147.261	146.864	147.251	19457	4
2025-08-29 12:00:00	147.25	147.408	146.767	146.905	41885	4
2025-08-29 16:00:00	146.903	147.044	146.852	146.961	16118	6
